date,level
2000-01-01,684.0
2000-01-02,605.0
2000-01-03,554.0
2000-01-04,511.0
2000-01-05,487.0
2000-01-06,465.0
2000-01-07,447.0
2000-01-08,431.0
2000-01-09,421.0
2000-01-10,406.0
2000-01-11,395.0
2000-01-12,404.0
2000-01-13,413.0
2000-01-14,389.0
2000-01-15,364.0
2000-01-16,347.0
2000-01-17,329.0
2000-01-18,314.0
2000-01-19,303.0
2000-01-20,289.0
2000-01-21,284.0
2000-01-22,281.0
2000-01-23,282.0
2000-01-24,277.0
2000-01-25,283.0
2000-01-26,282.0
2000-01-27,270.0
2000-01-28,253.0
2000-01-29,240.0
2000-01-30,240.0
2000-01-31,281.0
2001-01-01,277.0
2001-01-02,259.0
2001-01-03,258.0
2001-01-04,297.0
2001-01-05,323.0
2001-01-06,397.0
2001-01-07,541.0
2001-01-08,621.0
2001-01-09,616.0
2001-01-10,570.0
2001-01-11,523.0
2001-01-12,488.0
2001-01-13,470.0
2001-01-14,441.0
2001-01-15,410.0
2001-01-16,379.0
2001-01-17,347.0
2001-01-18,327.0
2001-01-19,306.0
2001-01-20,293.0
2001-01-21,280.0
2001-01-22,274.0
2001-01-23,280.0
2001-01-24,328.0
2001-01-25,408.0
2001-01-26,486.0
2001-01-27,504.0
2001-01-28,521.0
2001-01-29,533.0
2001-01-30,503.0
2001-01-31,455.0
2002-01-01,590.0
2002-01-02,662.0
2002-01-03,621.0
2002-01-04,475.0
2002-01-05,404.0
2002-01-06,351.0
2002-01-07,313.0
2002-01-08,295.0
2002-01-09,282.0
2002-01-10,265.0
2002-01-11,255.0
2002-01-12,245.0
2002-01-13,237.0
2002-01-14,227.0
2002-01-15,218.0
2002-01-16,213.0
2002-01-17,210.0
2002-01-18,208.0
2002-01-19,198.0
2002-01-20,200.0
2002-01-21,204.0
2002-01-22,324.0
2002-01-23,466.0
2002-01-24,494.0
2002-01-25,474.0
2002-01-26,481.0
2002-01-27,494.0
2002-01-28,528.0
2002-01-29,639.0
2002-01-30,687.0
2002-01-31,684.0
2003-01-01,668.0
2003-01-02,679.0
2003-01-03,702.0
2003-01-04,845.0
2003-01-05,933.0
2003-01-06,916.0
2003-01-07,877.0
2003-01-08,840.0
2003-01-09,773.0
2003-01-10,685.0
2003-01-11,592.0
2003-01-12,527.0
2003-01-13,480.0
2003-01-14,439.0
2003-01-15,420.0
2003-01-16,408.0
2003-01-17,400.0
2003-01-18,402.0
2003-01-19,401.0
2003-01-20,388.0
2003-01-21,374.0
2003-01-22,369.0
2003-01-23,397.0
2003-01-24,423.0
2003-01-25,433.0
2003-01-26,437.0
2003-01-27,432.0
2003-01-28,422.0
2003-01-29,424.0
2003-01-30,440.0
2003-01-31,480.0
2004-01-01,168.0
2004-01-02,152.0
2004-01-03,142.0
2004-01-04,136.0
2004-01-05,121.0
2004-01-06,120.0
2004-01-07,117.0
2004-01-08,118.0
2004-01-09,128.0
2004-01-10,137.0
2004-01-11,176.0
2004-01-12,229.0
2004-01-13,329.0
2004-01-14,475.0
2004-01-15,600.0
2004-01-16,680.0
2004-01-17,740.0
2004-01-18,753.0
2004-01-19,683.0
2004-01-20,635.0
2004-01-21,608.0
2004-01-22,585.0
2004-01-23,570.0
2004-01-24,524.0
2004-01-25,471.0
2004-01-26,426.0
2004-01-27,393.0
2004-01-28,366.0
2004-01-29,339.0
2004-01-30,323.0
2004-01-31,302.0
2005-01-01,268.0
2005-01-02,252.0
2005-01-03,253.0
2005-01-04,260.0
2005-01-05,275.0
2005-01-06,291.0
2005-01-07,285.0
2005-01-08,294.0
2005-01-09,297.0
2005-01-10,301.0
2005-01-11,286.0
2005-01-12,267.0
2005-01-13,257.0
2005-01-14,243.0
2005-01-15,235.0
2005-01-16,229.0
2005-01-17,219.0
2005-01-18,209.0
2005-01-19,207.0
2005-01-20,224.0
2005-01-21,284.0
2005-01-22,356.0
2005-01-23,424.0
2005-01-24,494.0
2005-01-25,473.0
2005-01-26,420.0
2005-01-27,367.0
2005-01-28,330.0
2005-01-29,300.0
2005-01-30,278.0
2005-01-31,258.0
2006-01-01,128.0
2006-01-02,129.0
2006-01-03,177.0
2006-01-04,255.0
2006-01-05,271.0
2006-01-06,237.0
2006-01-07,211.0
2006-01-08,190.0
2006-01-09,174.0
2006-01-10,157.0
2006-01-11,147.0
2006-01-12,141.0
2006-01-13,128.0
2006-01-14,125.0
2006-01-15,120.0
2006-01-16,111.0
2006-01-17,104.0
2006-01-18,106.0
2006-01-19,111.0
2006-01-20,139.0
2006-01-21,179.0
2006-01-22,203.0
2006-01-23,213.0
2006-01-24,211.0
2006-01-25,200.0
2006-01-26,185.0
2006-01-27,163.0
2006-01-28,151.0
2006-01-29,139.0
2006-01-30,133.0
2006-01-31,125.0
2007-01-01,141.0
2007-01-02,158.0
2007-01-03,220.0
2007-01-04,265.0
2007-01-05,318.0
2007-01-06,335.0
2007-01-07,332.0
2007-01-08,344.0
2007-01-09,374.0
2007-01-10,375.0
2007-01-11,385.0
2007-01-12,389.0
2007-01-13,395.0
2007-01-14,403.0
2007-01-15,392.0
2007-01-16,365.0
2007-01-17,336.0
2007-01-18,311.0
2007-01-19,333.0
2007-01-20,462.0
2007-01-21,533.0
2007-01-22,552.0
2007-01-23,533.0
2007-01-24,498.0
2007-01-25,444.0
2007-01-26,397.0
2007-01-27,362.0
2007-01-28,325.0
2007-01-29,308.0
2007-01-30,296.0
2007-01-31,290.0
2008-01-01,198.0
2008-01-02,197.0
2008-01-03,196.0
2008-01-04,190.0
2008-01-05,178.0
2008-01-06,176.0
2008-01-07,182.0
2008-01-08,246.0
2008-01-09,318.0
2008-01-10,391.0
2008-01-11,394.0
2008-01-12,362.0
2008-01-13,343.0
2008-01-14,331.0
2008-01-15,316.0
2008-01-16,302.0
2008-01-17,290.0
2008-01-18,304.0
2008-01-19,314.0
2008-01-20,347.0
2008-01-21,383.0
2008-01-22,393.0
2008-01-23,385.0
2008-01-24,384.0
2008-01-25,395.0
2008-01-26,382.0
2008-01-27,348.0
2008-01-28,326.0
2008-01-29,302.0
2008-01-30,283.0
2008-01-31,265.0
2009-01-01,217.0
2009-01-02,201.0
2009-01-03,191.0
2009-01-04,185.0
2009-01-05,183.0
2009-01-06,176.0
2009-01-07,167.0
2009-01-08,159.0
2009-01-09,149.0
2009-01-10,147.0
2009-01-11,136.0
2009-01-12,134.0
2009-01-13,126.0
2009-01-14,129.0
2009-01-15,129.0
2009-01-16,129.0
2009-01-17,128.0
2009-01-18,129.0
2009-01-19,134.0
2009-01-20,148.0
2009-01-21,201.0
2009-01-22,245.0
2009-01-23,245.0
2009-01-24,265.0
2009-01-25,416.0
2009-01-26,442.0
2009-01-27,409.0
2009-01-28,356.0
2009-01-29,298.0
2009-01-30,264.0
2009-01-31,239.0
2010-01-01,480.0
2010-01-02,550.0
2010-01-03,583.0
2010-01-04,563.0
2010-01-05,517.0
2010-01-06,461.0
2010-01-07,399.0
2010-01-08,366.0
2010-01-09,335.0
2010-01-10,313.0
2010-01-11,297.0
2010-01-12,278.0
2010-01-13,264.0
2010-01-14,249.0
2010-01-15,240.0
2010-01-16,231.0
2010-01-17,229.0
2010-01-18,228.0
2010-01-19,268.0
2010-01-20,347.0
2010-01-21,366.0
2010-01-22,339.0
2010-01-23,316.0
2010-01-24,299.0
2010-01-25,282.0
2010-01-26,264.0
2010-01-27,251.0
2010-01-28,243.0
2010-01-29,237.0
2010-01-30,229.0
2010-01-31,227.0
2011-01-01,376.0
2011-01-02,367.0
2011-01-03,352.0
2011-01-04,337.0
2011-01-05,319.0
2011-01-06,312.0
2011-01-07,316.0
2011-01-08,495.0
2011-01-09,712.0
2011-01-10,809.0
2011-01-11,852.0
2011-01-12,813.0
2011-01-13,760.0
2011-01-14,753.0
2011-01-15,809.0
2011-01-16,832.0
2011-01-17,824.0
2011-01-18,772.0
2011-01-19,709.0
2011-01-20,660.0
2011-01-21,607.0
2011-01-22,541.0
2011-01-23,494.0
2011-01-24,456.0
2011-01-25,422.0
2011-01-26,406.0
2011-01-27,392.0
2011-01-28,386.0
2011-01-29,382.0
2011-01-30,367.0
2011-01-31,344.0
2012-01-01,379.0
2012-01-02,392.0
2012-01-03,432.0
2012-01-04,537.0
2012-01-05,564.0
2012-01-06,599.0
2012-01-07,688.0
2012-01-08,734.0
2012-01-09,730.0
2012-01-10,687.0
2012-01-11,637.0
2012-01-12,584.0
2012-01-13,535.0
2012-01-14,491.0
2012-01-15,453.0
2012-01-16,420.0
2012-01-17,386.0
2012-01-18,366.0
2012-01-19,342.0
2012-01-20,341.0
2012-01-21,377.0
2012-01-22,451.0
2012-01-23,552.0
2012-01-24,614.0
2012-01-25,639.0
2012-01-26,615.0
2012-01-27,571.0
2012-01-28,524.0
2012-01-29,477.0
2012-01-30,428.0
2012-01-31,406.0
2013-01-01,672.0
2013-01-02,624.0
2013-01-03,579.0
2013-01-04,536.0
2013-01-05,497.0
2013-01-06,465.0
2013-01-07,437.0
2013-01-08,419.0
2013-01-09,410.0
2013-01-10,400.0
2013-01-11,383.0
2013-01-12,370.0
2013-01-13,363.0
2013-01-14,357.0
2013-01-15,350.0
2013-01-16,334.0
2013-01-17,316.0
2013-01-18,304.0
2013-01-19,293.0
2013-01-20,283.0
2013-01-21,275.0
2013-01-22,270.0
2013-01-23,261.0
2013-01-24,258.0
2013-01-25,254.0
2013-01-26,247.0
2013-01-27,238.0
2013-01-28,235.0
2013-01-29,230.0
2013-01-30,246.0
2013-01-31,365.0
2014-01-01,425.0
2014-01-02,397.0
2014-01-03,368.0
2014-01-04,363.0
2014-01-05,365.0
2014-01-06,358.0
2014-01-07,369.0
2014-01-08,393.0
2014-01-09,402.0
2014-01-10,388.0
2014-01-11,372.0
2014-01-12,362.0
2014-01-13,348.0
2014-01-14,335.0
2014-01-15,317.0
2014-01-16,312.0
2014-01-17,313.0
2014-01-18,315.0
2014-01-19,312.0
2014-01-20,311.0
2014-01-21,306.0
2014-01-22,294.0
2014-01-23,292.0
2014-01-24,289.0
2014-01-25,286.0
2014-01-26,286.0
2014-01-27,297.0
2014-01-28,304.0
2014-01-29,337.0
2014-01-30,352.0
2014-01-31,341.0
2015-01-01,272.0
2015-01-02,259.0
2015-01-03,263.0
2015-01-04,276.0
2015-01-05,324.0
2015-01-06,445.0
2015-01-07,527.0
2015-01-08,510.0
2015-01-09,467.0
2015-01-10,463.0
2015-01-11,501.0
2015-01-12,534.0
2015-01-13,553.0
2015-01-14,565.0
2015-01-15,535.0
2015-01-16,516.0
2015-01-17,500.0
2015-01-18,494.0
2015-01-19,500.0
2015-01-20,508.0
2015-01-21,484.0
2015-01-22,448.0
2015-01-23,419.0
2015-01-24,394.0
2015-01-25,368.0
2015-01-26,350.0
2015-01-27,336.0
2015-01-28,340.0
2015-01-29,355.0
2015-01-30,372.0
2015-01-31,400.0
2016-01-01,121.0
2016-01-02,115.0
2016-01-03,112.0
2016-01-04,114.0
2016-01-05,130.0
2016-01-06,165.0
2016-01-07,206.0
2016-01-08,265.0
2016-01-09,286.0
2016-01-10,299.0
2016-01-11,298.0
2016-01-12,314.0
2016-01-13,383.0
2016-01-14,465.0
2016-01-15,518.0
2016-01-16,513.0
2016-01-17,479.0
2016-01-18,436.0
2016-01-19,390.0
2016-01-20,339.0
2016-01-21,314.0
2016-01-22,291.0
2016-01-23,274.0
2016-01-24,255.0
2016-01-25,247.0
2016-01-26,251.0
2016-01-27,262.0
2016-01-28,266.0
2016-01-29,270.0
2016-01-30,273.0
2016-01-31,286.0
2017-01-01,79.0
2017-01-02,77.0
2017-01-03,74.0
2017-01-04,73.0
2017-01-05,73.0
2017-01-06,77.0
2017-01-07,78.0
2017-01-08,75.0
2017-01-09,69.0
2017-01-10,68.0
2017-01-11,71.0
2017-01-12,76.0
2017-01-13,87.0
2017-01-14,112.0
2017-01-15,145.0
2017-01-16,161.0
2017-01-17,152.0
2017-01-18,138.0
2017-01-19,117.0
2017-01-20,103.0
2017-01-21,92.0
2017-01-22,86.0
2017-01-23,86.0
2017-01-24,78.0
2017-01-25,75.0
2017-01-26,73.0
2017-01-27,71.0
2017-01-28,71.0
2017-01-29,76.0
2017-01-30,77.0
2017-01-31,89.0
2018-01-01,426.0
2018-01-02,519.0
2018-01-03,588.0
2018-01-04,630.0
2018-01-05,692.0
2018-01-06,725.0
2018-01-07,779.0
2018-01-08,818.0
2018-01-09,837.0
2018-01-10,806.0
2018-01-11,720.0
2018-01-12,643.0
2018-01-13,579.0
2018-01-14,529.0
2018-01-15,487.0
2018-01-16,456.0
2018-01-17,438.0
2018-01-18,466.0
2018-01-19,526.0
2018-01-20,588.0
2018-01-21,629.0
2018-01-22,670.0
2018-01-23,690.0
2018-01-24,688.0
2018-01-25,712.0
2018-01-26,753.0
2018-01-27,778.0
2018-01-28,777.0
2018-01-29,724.0
2018-01-30,665.0
2018-01-31,612.0
2019-01-01,288.0
2019-01-02,261.0
2019-01-03,242.0
2019-01-04,228.0
2019-01-05,218.0
2019-01-06,207.0
2019-01-07,205.0
2019-01-08,207.0
2019-01-09,241.0
2019-01-10,271.0
2019-01-11,274.0
2019-01-12,275.0
2019-01-13,268.0
2019-01-14,286.0
2019-01-15,334.0
2019-01-16,438.0
2019-01-17,505.0
2019-01-18,478.0
2019-01-19,427.0
2019-01-20,375.0
2019-01-21,340.0
2019-01-22,308.0
2019-01-23,279.0
2019-01-24,256.0
2019-01-25,243.0
2019-01-26,230.0
2019-01-27,219.0
2019-01-28,217.0
2019-01-29,241.0
2019-01-30,279.0
2019-01-31,281.0
2020-01-01,382.0
2020-01-02,349.0
2020-01-03,314.0
2020-01-04,296.0
2020-01-05,279.0
2020-01-06,269.0
2020-01-07,258.0
2020-01-08,248.0
2020-01-09,241.0
2020-01-10,239.0
2020-01-11,260.0
2020-01-12,281.0
2020-01-13,280.0
2020-01-14,264.0
2020-01-15,246.0
2020-01-16,230.0
2020-01-17,219.0
2020-01-18,207.0
2020-01-19,195.0
2020-01-20,191.0
2020-01-21,179.0
2020-01-22,172.0
2020-01-23,165.0
2020-01-24,162.0
2020-01-25,155.0
2020-01-26,154.0
2020-01-27,153.0
2020-01-28,152.0
2020-01-29,167.0
2020-01-30,240.0
2020-01-31,274.0
2021-01-01,334.0
2021-01-02,315.0
2021-01-03,294.0
2021-01-04,269.0
2021-01-05,240.0
2021-01-06,223.0
2021-01-07,210.0
2021-01-08,202.0
2021-01-09,195.0
2021-01-10,186.0
2021-01-11,180.0
2021-01-12,171.0
2021-01-13,176.0
2021-01-14,184.0
2021-01-15,188.0
2021-01-16,199.0
2021-01-17,254.0
2021-01-18,338.0
2021-01-19,323.0
2021-01-20,295.0
2021-01-21,291.0
2021-01-22,301.0
2021-01-23,326.0
2021-01-24,412.0
2021-01-25,446.0
2021-01-26,462.0
2021-01-27,441.0
2021-01-28,406.0
2021-01-29,397.0
2021-01-30,489.0
2021-01-31,630.0
2000-02-01,381.0
2000-02-02,499.0
2000-02-03,532.0
2000-02-04,492.0
2000-02-05,455.0
2000-02-06,432.0
2000-02-07,406.0
2000-02-08,384.0
2000-02-09,367.0
2000-02-10,384.0
2000-02-11,445.0
2000-02-12,506.0
2000-02-13,519.0
2000-02-14,509.0
2000-02-15,501.0
2000-02-16,494.0
2000-02-17,506.0
2000-02-18,549.0
2000-02-19,586.0
2000-02-20,603.0
2000-02-21,627.0
2000-02-22,636.0
2000-02-23,612.0
2000-02-24,566.0
2000-02-25,525.0
2000-02-26,506.0
2000-02-27,499.0
2000-02-28,485.0
2000-02-29,476.0
2001-02-01,408.0
2001-02-02,374.0
2001-02-03,351.0
2001-02-04,341.0
2001-02-05,361.0
2001-02-06,481.0
2001-02-07,634.0
2001-02-08,670.0
2001-02-09,647.0
2001-02-10,584.0
2001-02-11,525.0
2001-02-12,471.0
2001-02-13,427.0
2001-02-14,395.0
2001-02-15,385.0
2001-02-16,366.0
2001-02-17,341.0
2001-02-18,334.0
2001-02-19,328.0
2001-02-20,315.0
2001-02-21,299.0
2001-02-22,290.0
2001-02-23,282.0
2001-02-24,286.0
2001-02-25,289.0
2001-02-26,300.0
2001-02-27,315.0
2001-02-28,302.0
2002-02-01,604.0
2002-02-02,549.0
2002-02-03,505.0
2002-02-04,446.0
2002-02-05,397.0
2002-02-06,363.0
2002-02-07,342.0
2002-02-08,333.0
2002-02-09,327.0
2002-02-10,329.0
2002-02-11,395.0
2002-02-12,495.0
2002-02-13,529.0
2002-02-14,595.0
2002-02-15,685.0
2002-02-16,701.0
2002-02-17,663.0
2002-02-18,575.0
2002-02-19,520.0
2002-02-20,467.0
2002-02-21,467.0
2002-02-22,619.0
2002-02-23,693.0
2002-02-24,711.0
2002-02-25,668.0
2002-02-26,675.0
2002-02-27,731.0
2002-02-28,795.0
2003-02-01,503.0
2003-02-02,481.0
2003-02-03,446.0
2003-02-04,427.0
2003-02-05,461.0
2003-02-06,518.0
2003-02-07,531.0
2003-02-08,495.0
2003-02-09,453.0
2003-02-10,428.0
2003-02-11,412.0
2003-02-12,395.0
2003-02-13,373.0
2003-02-14,354.0
2003-02-15,340.0
2003-02-16,325.0
2003-02-17,306.0
2003-02-18,296.0
2003-02-19,282.0
2003-02-20,276.0
2003-02-21,269.0
2003-02-22,263.0
2003-02-23,259.0
2003-02-24,252.0
2003-02-25,246.0
2003-02-26,241.0
2003-02-27,238.0
2003-02-28,238.0
2004-02-01,294.0
2004-02-02,295.0
2004-02-03,378.0
2004-02-04,429.0
2004-02-05,419.0
2004-02-06,396.0
2004-02-07,378.0
2004-02-08,348.0
2004-02-09,334.0
2004-02-10,337.0
2004-02-11,359.0
2004-02-12,365.0
2004-02-13,357.0
2004-02-14,351.0
2004-02-15,337.0
2004-02-16,317.0
2004-02-17,302.0
2004-02-18,289.0
2004-02-19,278.0
2004-02-20,264.0
2004-02-21,251.0
2004-02-22,238.0
2004-02-23,225.0
2004-02-24,220.0
2004-02-25,213.0
2004-02-26,219.0
2004-02-27,220.0
2004-02-28,216.0
2004-02-29,209.0
2005-02-01,245.0
2005-02-02,237.0
2005-02-03,240.0
2005-02-04,250.0
2005-02-05,249.0
2005-02-06,246.0
2005-02-07,243.0
2005-02-08,232.0
2005-02-09,215.0
2005-02-10,201.0
2005-02-11,197.0
2005-02-12,226.0
2005-02-13,295.0
2005-02-14,447.0
2005-02-15,600.0
2005-02-16,654.0
2005-02-17,614.0
2005-02-18,547.0
2005-02-19,492.0
2005-02-20,433.0
2005-02-21,392.0
2005-02-22,364.0
2005-02-23,342.0
2005-02-24,326.0
2005-02-25,311.0
2005-02-26,290.0
2005-02-27,274.0
2005-02-28,259.0
2006-02-01,119.0
2006-02-02,109.0
2006-02-03,104.0
2006-02-04,99.0
2006-02-05,98.0
2006-02-06,100.0
2006-02-07,95.0
2006-02-08,94.0
2006-02-09,99.0
2006-02-10,121.0
2006-02-11,136.0
2006-02-12,144.0
2006-02-13,134.0
2006-02-14,116.0
2006-02-15,105.0
2006-02-16,105.0
2006-02-17,146.0
2006-02-18,293.0
2006-02-19,448.0
2006-02-20,514.0
2006-02-21,508.0
2006-02-22,455.0
2006-02-23,402.0
2006-02-24,358.0
2006-02-25,314.0
2006-02-26,287.0
2006-02-27,259.0
2006-02-28,234.0
2007-02-01,298.0
2007-02-02,303.0
2007-02-03,292.0
2007-02-04,277.0
2007-02-05,261.0
2007-02-06,248.0
2007-02-07,237.0
2007-02-08,232.0
2007-02-09,236.0
2007-02-10,266.0
2007-02-11,302.0
2007-02-12,326.0
2007-02-13,373.0
2007-02-14,486.0
2007-02-15,551.0
2007-02-16,567.0
2007-02-17,567.0
2007-02-18,551.0
2007-02-19,507.0
2007-02-20,458.0
2007-02-21,412.0
2007-02-22,374.0
2007-02-23,346.0
2007-02-24,317.0
2007-02-25,306.0
2007-02-26,310.0
2007-02-27,342.0
2007-02-28,363.0
2008-02-01,256.0
2008-02-02,255.0
2008-02-03,297.0
2008-02-04,349.0
2008-02-05,346.0
2008-02-06,327.0
2008-02-07,335.0
2008-02-08,384.0
2008-02-09,423.0
2008-02-10,399.0
2008-02-11,362.0
2008-02-12,327.0
2008-02-13,293.0
2008-02-14,275.0
2008-02-15,258.0
2008-02-16,247.0
2008-02-17,235.0
2008-02-18,225.0
2008-02-19,213.0
2008-02-20,204.0
2008-02-21,195.0
2008-02-22,192.0
2008-02-23,192.0
2008-02-24,187.0
2008-02-25,184.0
2008-02-26,178.0
2008-02-27,177.0
2008-02-28,174.0
2008-02-29,178.0
2009-02-01,221.0
2009-02-02,205.0
2009-02-03,189.0
2009-02-04,176.0
2009-02-05,169.0
2009-02-06,164.0
2009-02-07,161.0
2009-02-08,159.0
2009-02-09,175.0
2009-02-10,224.0
2009-02-11,239.0
2009-02-12,337.0
2009-02-13,398.0
2009-02-14,380.0
2009-02-15,342.0
2009-02-16,301.0
2009-02-17,270.0
2009-02-18,284.0
2009-02-19,327.0
2009-02-20,343.0
2009-02-21,324.0
2009-02-22,292.0
2009-02-23,279.0
2009-02-24,287.0
2009-02-25,314.0
2009-02-26,336.0
2009-02-27,337.0
2009-02-28,328.0
2010-02-01,225.0
2010-02-02,219.0
2010-02-03,213.0
2010-02-04,212.0
2010-02-05,279.0
2010-02-06,397.0
2010-02-07,408.0
2010-02-08,406.0
2010-02-09,404.0
2010-02-10,386.0
2010-02-11,354.0
2010-02-12,322.0
2010-02-13,322.0
2010-02-14,372.0
2010-02-15,254.0
2010-02-16,239.0
2010-02-17,226.0
2010-02-18,217.0
2010-02-19,213.0
2010-02-20,214.0
2010-02-21,232.0
2010-02-22,238.0
2010-02-23,251.0
2010-02-24,280.0
2010-02-25,388.0
2010-02-26,503.0
2010-02-27,561.0
2010-02-28,581.0
2011-02-01,322.0
2011-02-02,306.0
2011-02-03,292.0
2011-02-04,279.0
2011-02-05,275.0
2011-02-06,270.0
2011-02-07,268.0
2011-02-08,274.0
2011-02-09,275.0
2011-02-10,269.0
2011-02-11,262.0
2011-02-12,269.0
2011-02-13,296.0
2011-02-14,307.0
2011-02-15,311.0
2011-02-16,316.0
2011-02-17,312.0
2011-02-18,299.0
2011-02-19,283.0
2011-02-20,266.0
2011-02-21,251.0
2011-02-22,241.0
2011-02-23,231.0
2011-02-24,227.0
2011-02-25,226.0
2011-02-26,216.0
2011-02-27,215.0
2011-02-28,222.0
2012-02-01,387.0
2012-02-02,361.0
2012-02-03,339.0
2012-02-04,312.0
2012-02-05,295.0
2012-02-06,280.0
2012-02-07,261.0
2012-02-08,241.0
2012-02-09,230.0
2012-02-10,226.0
2012-02-11,221.0
2012-02-12,217.0
2012-02-13,210.0
2012-02-14,204.0
2012-02-15,199.0
2012-02-16,198.0
2012-02-17,204.0
2012-02-18,213.0
2012-02-19,225.0
2012-02-20,230.0
2012-02-21,244.0
2012-02-22,257.0
2012-02-23,250.0
2012-02-24,237.0
2012-02-25,198.0
2012-02-26,205.0
2012-02-27,210.0
2012-02-28,218.0
2012-02-29,232.0
2013-02-01,496.0
2013-02-02,542.0
2013-02-03,590.0
2013-02-04,632.0
2013-02-05,689.0
2013-02-06,710.0
2013-02-07,688.0
2013-02-08,670.0
2013-02-09,644.0
2013-02-10,607.0
2013-02-11,556.0
2013-02-12,509.0
2013-02-13,468.0
2013-02-14,436.0
2013-02-15,404.0
2013-02-16,390.0
2013-02-17,373.0
2013-02-18,361.0
2013-02-19,372.0
2013-02-20,362.0
2013-02-21,354.0
2013-02-22,335.0
2013-02-23,327.0
2013-02-24,314.0
2013-02-25,301.0
2013-02-26,290.0
2013-02-27,276.0
2013-02-28,269.0
2014-02-01,311.0
2014-02-02,296.0
2014-02-03,286.0
2014-02-04,289.0
2014-02-05,282.0
2014-02-06,277.0
2014-02-07,280.0
2014-02-08,280.0
2014-02-09,269.0
2014-02-10,263.0
2014-02-11,296.0
2014-02-12,305.0
2014-02-13,311.0
2014-02-14,315.0
2014-02-15,358.0
2014-02-16,414.0
2014-02-17,415.0
2014-02-18,416.0
2014-02-19,434.0
2014-02-20,407.0
2014-02-21,380.0
2014-02-22,357.0
2014-02-23,346.0
2014-02-24,329.0
2014-02-25,310.0
2014-02-26,305.0
2014-02-27,289.0
2014-02-28,282.0
2015-02-01,434.0
2015-02-02,451.0
2015-02-03,434.0
2015-02-04,406.0
2015-02-05,389.0
2015-02-06,354.0
2015-02-07,323.0
2015-02-08,307.0
2015-02-09,290.0
2015-02-10,277.0
2015-02-11,267.0
2015-02-12,264.0
2015-02-13,262.0
2015-02-14,264.0
2015-02-15,262.0
2015-02-16,256.0
2015-02-17,258.0
2015-02-18,256.0
2015-02-19,248.0
2015-02-20,237.0
2015-02-21,233.0
2015-02-22,229.0
2015-02-23,235.0
2015-02-24,249.0
2015-02-25,258.0
2015-02-26,280.0
2015-02-27,299.0
2015-02-28,315.0
2016-02-01,322.0
2016-02-02,376.0
2016-02-03,467.0
2016-02-04,541.0
2016-02-05,548.0
2016-02-06,534.0
2016-02-07,521.0
2016-02-08,502.0
2016-02-09,479.0
2016-02-10,488.0
2016-02-11,583.0
2016-02-12,627.0
2016-02-13,627.0
2016-02-14,581.0
2016-02-15,543.0
2016-02-16,545.0
2016-02-17,538.0
2016-02-18,509.0
2016-02-19,471.0
2016-02-20,435.0
2016-02-21,407.0
2016-02-22,417.0
2016-02-23,472.0
2016-02-24,504.0
2016-02-25,544.0
2016-02-26,555.0
2016-02-27,538.0
2016-02-28,497.0
2016-02-29,462.0
2017-02-01,89.0
2017-02-02,109.0
2017-02-03,133.0
2017-02-04,208.0
2017-02-05,288.0
2017-02-06,278.0
2017-02-07,290.0
2017-02-08,295.0
2017-02-09,284.0
2017-02-10,268.0
2017-02-11,248.0
2017-02-12,231.0
2017-02-13,212.0
2017-02-14,210.0
2017-02-15,223.0
2017-02-16,190.0
2017-02-17,177.0
2017-02-18,168.0
2017-02-19,163.0
2017-02-20,163.0
2017-02-21,169.0
2017-02-22,178.0
2017-02-23,191.0
2017-02-24,241.0
2017-02-25,272.0
2017-02-26,279.0
2017-02-27,260.0
2017-02-28,250.0
2018-02-01,570.0
2018-02-02,564.0
2018-02-03,596.0
2018-02-04,604.0
2018-02-05,578.0
2018-02-06,546.0
2018-02-07,509.0
2018-02-08,476.0
2018-02-09,444.0
2018-02-10,420.0
2018-02-11,393.0
2018-02-12,377.0
2018-02-13,369.0
2018-02-14,357.0
2018-02-15,346.0
2018-02-16,334.0
2018-02-17,320.0
2018-02-18,325.0
2018-02-19,358.0
2018-02-20,405.0
2018-02-21,419.0
2018-02-22,410.0
2018-02-23,392.0
2018-02-24,376.0
2018-02-25,351.0
2018-02-26,328.0
2018-02-27,304.0
2018-02-28,288.0
2019-02-01,272.0
2019-02-02,249.0
2019-02-03,242.0
2019-02-04,257.0
2019-02-05,272.0
2019-02-06,261.0
2019-02-07,239.0
2019-02-08,233.0
2019-02-09,230.0
2019-02-10,239.0
2019-02-11,288.0
2019-02-12,376.0
2019-02-13,424.0
2019-02-14,410.0
2019-02-15,376.0
2019-02-16,337.0
2019-02-17,297.0
2019-02-18,281.0
2019-02-19,259.0
2019-02-20,244.0
2019-02-21,234.0
2019-02-22,228.0
2019-02-23,220.0
2019-02-24,212.0
2019-02-25,203.0
2019-02-26,200.0
2019-02-27,198.0
2019-02-28,189.0
2020-02-01,278.0
2020-02-02,294.0
2020-02-03,342.0
2020-02-04,442.0
2020-02-05,550.0
2020-02-06,713.0
2020-02-07,750.0
2020-02-08,706.0
2020-02-09,603.0
2020-02-10,528.0
2020-02-11,480.0
2020-02-12,511.0
2020-02-13,526.0
2020-02-14,522.0
2020-02-15,510.0
2020-02-16,510.0
2020-02-17,508.0
2020-02-18,490.0
2020-02-19,471.0
2020-02-20,472.0
2020-02-21,478.0
2020-02-22,470.0
2020-02-23,450.0
2020-02-24,432.0
2020-02-25,425.0
